itemno;title;description;abe-title;abe-description
30211-60;Ring, 23mm, Painted, 18ct Gold Plated;A super unique ring with a chic and eyecatching design. The eyecatching element is a natural stone that is painted with a black/red/brown design. The ring is gold plated in three gold layers and has therefore a high quality.;Ring, farbig, gold-plattiert;Naturstein-Einlage bemalt schwarz-rot-braun, hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30211-62;Ring, 23mm, Painted, 18ct Gold Plated;A super unique ring with a chic and eyecatching design. The eyecatching element is a natural stone that is painted with a black/red/brown design. The ring is gold plated in three gold layers and has therefore a high quality.;Ring, farbig, gold-plattiert;Naturstein-Einlage bemalt schwarz-rot-braun, hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30212-60;Ring, 8mm, 18ct Gold Plated, 2x Zirconia;This ring is of high quality with a gold plating finish of three layers. The two zirconia crystals give a wonderful touch to the 18ct gold plated ring. Chic and elegant for fashionable ladies!;Ring, gold-plattiert 2x Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, 2 kleine Zirkonias
30213-56;;;Ring, 9mm gold-plattiert, gekreuzt;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, längs-gestreift
30213-58;;;Ring, 9mm gold-plattiert, gekreuzt;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, längs-gestreift
30213-62;;;Ring, 9mm gold-plattiert, gekreuzt;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, längs-gestreift
30214-54;;;Ring, 10mm gold-plattiert glänzend;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30214-56;;;Ring, 10mm gold-plattiert glänzend;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30214-60;;;Ring, 10mm gold-plattiert glänzend;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30214-62;;;Ring, 10mm gold-plattiert glänzend;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30215-56;;;Ring, 4mm gold-plattiert Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, kleiner Zirkonia
30215-60;;;Ring, 4mm gold-plattiert Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, kleiner Zirkonia
30217-54;Ring, 8mm, 18ct Gold Plated;This ring is of high quality with a gold plating finish of three layers. The wavy design gives a wonderful touch to the 18ct gold plated ring. Chic and elegant for fashionable ladies!;Ring, 8mm gold-plattiert 3-streifig;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30217-60;;;Ring, 8mm gold-plattiert 3-streifig;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert
30218-54;;;Ring, 9mm gold-plattiert Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, 6mm quadratischer Zirkonia
30218-56;;;Ring, 9mm gold-plattiert Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, 6mm quadratischer Zirkonia
30218-58;;;Ring, 9mm gold-plattiert Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, 6mm quadratischer Zirkonia
30218-60;;;Ring, 9mm gold-plattiert Zirkonia;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, 6mm quadratischer Zirkonia
30219-54;Ring, 18ct, Gold Plated, Butterfly;This ring is of high quality with a gold plating finish of three layers. The butterfly design is wonderfully finished and looks great with the bi-coloured surface that is partly rhodium plated. The six tiny zirconia crystals give a wonderful touch to the 18ct gold plated ring. Chic and elegant for fashionable ladies!;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling mit 6 Zirkonias, bicolor-teilrhodiniert
30219-60;Ring, 18ct, Gold Plated, Butterfly;This ring is of high quality with a gold plating finish of three layers. The butterfly design is wonderfully finished and looks great with the bi-coloured surface that is partly rhodium plated. The six tiny zirconia crystals give a wonderful touch to the 18ct gold plated ring. Chic and elegant for fashionable ladies!;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling mit 6 Zirkonias, bicolor-teilrhodiniert
30219-62;Ring, 18ct, Gold Plated, Butterfly;This ring is of high quality with a gold plating finish of three layers. The butterfly design is wonderfully finished and looks great with the bi-coloured surface that is partly rhodium plated. The six tiny zirconia crystals give a wonderful touch to the 18ct gold plated ring. Chic and elegant for fashionable ladies!;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling mit 6 Zirkonias, bicolor-teilrhodiniert
30219-64;;;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling mit 6 Zirkonias, bicolor-teilrhodiniert
30221-56;Ring, 18ct Gold Plated, Butterfly, Zirconia;This butterfly ring looks stunning and unique due to its purple enamelled surface. The 18ct gold plating of three layers guarantees a high quality of the jewellery piece. The little zirconia crystal in the middle of the butterfly gives a last special touch to the entire accessory. Chic and elegant for fashionable ladies.;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling, lila-marmor emailliert und kleinem Zirkonia
30221-58;Ring, 18ct Gold Plated, Butterfly, Zirconia;A beautiful ring of a high quality. The surface is gold plated with three gold layers of 18ct Gold. The butterfly is enameled in purple and has a chic zirconia crystal shining out in its middle. A wonderful accessory for fashion forward women.;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling, lila-marmor emailliert und kleinem Zirkonia
30221-60;Ring, 18ct Gold Plated, Butterfly, Zirconia;This butterfly ring looks stunning and unique due to its purple enamelled surface. The 18ct gold plating of three layers guarantees a high quality of the jewellery piece. The little zirconia crystal in the middle of the butterfly gives a last special touch to the entire accessory. Chic and elegant for fashionable ladies.;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling, lila-marmor emailliert und kleinem Zirkonia
30221-62;Ring, 18ct Gold Plated, Butterfly, Zirconia;This butterfly ring looks stunning and unique due to its purple enamelled surface. The 18ct gold plating of three layers guarantees a high quality of the jewellery piece. The little zirconia crystal in the middle of the butterfly gives a last special touch to the entire accessory. Chic and elegant for fashionable ladies.;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling, lila-marmor emailliert und kleinem Zirkonia
30221-64;Ring, 18ct Gold Plated, Butterfly, Zirconia;This butterfly ring looks stunning and unique due to its purple enamelled surface. The 18ct gold plating of three layers guarantees a high quality of the jewellery piece. The little zirconia crystal in the middle of the butterfly gives a last special touch to the entire accessory. Chic and elegant for fashionable ladies.;Ring, gold-plattiert Schmetterling;hohe Qualität durch 3 GOLD-Schichten, gold-plattiert, Schmetterling, lila-marmor emailliert und kleinem Zirkonia
30233;Pendant, Fairy, 3 Micron Gold Plating;A beautiful pendant, shaped as a fairy/ elf. The zirconia crystals on the eye and the wings look elegant and stunning.The pendant is a great accessory for dreamers and believers!;Anhänger kleine Elfe vergoldet 3 Micron;Anhängerschlaufe ist ein runder Zirkonia, mit Zirkonias in den Flügeln
30234;Pendant, 2 Stars, 3 Micron Gold Plating;A wonderful pair of stars on one pendant. The larger star is framed with many zirconia crystals and makes the pendant therefore look chic and eye-catching.;Anhänger Sternenpaar vergoldet 3 Micron;großer Stern mit Rand aus gefassten weißen Zirkonias, kleiner Stern goldfarbend glänzend
30235;Pendant, 3 Zirconia Crystals, 3 Micron Gold Plating;This pendant has a design of three round zirconia crystals. The pendant is movable between the first and the second zirconia elements. This jewellery piece can be a wonderful gift for an elegant lady, due to its timeless elegance and high quality.;Anhänger 3 Zirkonias vergoldet 3 Micron;3 unterschiedlich große Zirkonias untereinander, rund gefasst, zwischen dem oberen und zweiten Zirkonia beweglich
30236;Pendant, Skull, 3 Micron Gold Plating;A fashionable skull pendant of 3 Micron gold plating. The skulle has two cross bones and 9 Zirconia crystals. The jewellery piece has a contemporary design and will always be an eyecatcher!;Anhänger Totenkopf vergoldet 3 Micron;3 unterschiedlich große Zirkonias untereinander, rund gefasst, zwischen dem oberen und zweiten Zirkonia beweglich
30237;Pendant, Clover, 3 Micron Gold Plating;This clover leaf has 4 black zirconia crystals and can be a gifts to somebody special, since it is commonly seen as a lucky charm. A great accessory at all times.;Anhänger Kleeblatt vergoldet 3 Micron;vierblättriges Kleeblatt, Blätter mit schwarzem Zirkonia, Dicke ca. 4,5mm
30238;Pendant, Jewish Star, 3 Micron Gold Plating;This pendant is a religious pendant with the design of the Star of David. The pendant has a timeless design and will therefore always be a great jewellery piece to have in your collection.;Anhänger Davidstern vergoldet 3 Micron;Hexagramm-Symbol, Schild Davids, glänzend
30239;Pendant, Ball with Zirconia, 3 Micron Gold Plating;This pendant is designed as a 3 micron gold plated bead with black zirconia crystals that make this simple shaped pendant a real eyecatcher! A great pendant for any occasion!;Anhänger Kugel vergoldet 3 Micron;rundum mit schwarzen Zirkonias besetzt, Durchlaufperle mit 4mm Öffnung
30240;Pendant, Large Heart with Zirconia, 3 Micron Gold Plating;This pendant is glamourous and stunning. It is shaped as a large heart and completely covered in zirconia crystals. An elegant jewellery piece for events and parties!;Anhänger Herz vergoldet 3 Micron;großes Herz mit vielen Zirkonias besetzt
30241;Pendant, Elephant, 3 Micron Gold Plating;This elephant is a popular jewellery piece that has great detail and a fine elegance with the zirconia crystals that shape the ear. A great accessory for any occasion!;Anhänger Elefant vergoldet 3 Micron;Halskrause mit Zirkonia besetzt
30242;Stud Earrings, Butterfly with Zirconia, 3 Micron Gold Plating;This pair of stud earrings looks adorable and elegant at the same time. The butterflies are studded with zirconia crystals and have a fine detailed design on the wings.;Stecker Schmetterling vergoldet 3 Micron;4 Zirkonias auf jedem Flügel
30243;Pendant, Heart in Heart, Zirconia, 3 Micron Gold Plating;A classic heart pendant of a 2-heart combination. The little heart in the middle of the large heart frame is fully studded with zirconia crystals and makes the entire pendant look stunning and chic!;Anhänger Herz vergoldet 3 Micron;Herz im Herz, kleines Herz mit vielen Zirkonias besetzt
30244;Pendant, Heart with Zirconia, 3 Micron Gold Plating;This heart pendant has an elegant, rounded design. The zirconia crystals will shine out anywhere you go and the pendant will quickly be one of your most favourite accessories to wear!;Anhänger Herz vergoldet 3 Micron;Herz mit 3 Zirkonias besetzt
30245;Pendant, Musical Clef with Zirconia, 3 Micron Gold Plating;A musical clef with elegance of simplicity. The pendant is well finished in a fine line, just as if drawn on music paper. The clef pendant is a wonderful gift to any musical person.;Anhänger Notenschlüssel vergoldet;3 Micron vergoldet
30246;Pendant, Heart with Zirconia, 3 Micron Gold Plating;This heart pendant has an elegant, rounded design. The zirconia crystals will shine out anywhere you go and the pendant will quickly be one of your most favourite accessories to wear!;Anhänger Herz vergoldet 3 Micron;Herz mit Zirkonias
30247;Hoop Earrings, Twisted, 3 Micron Gold Plating;A chic pair of twisted hoop earrings. The hoops are thin and elegant and will always be an chic accessory.;Creole gedreht vergoldet 3 Micron;-
30248;Stud Earrings, Butterflies, 3 Micron Gold Plating;This pair of stud earrings is adorable as the butterflies have such a detailed design. The wholes on the wings are sophisticatedly studded out and make out the elegant design of the jewellery pair.;Stecker Schmetterling vergoldet 3 Micron;Flügelmuster durchbrochen
30249;Hoop Earrings, Crush Design, 3 Micron Gold Plating;A chic pair of hoop earrings with a crush design. The hoops are thin and elegant and will always be an chic accessory.;Creole gedreht vergoldet 3 Micron;-
30250;Pendant, Round, Zirconia, 3 Micron Gold Plating;This pendant has an elegant, rounded design. The zirconia crystals will shine out anywhere you go and the pendant will quickly be one of your most favourite accessories to wear!;Anhänger Zirkonias vergoldet 3 Micron;-
30251;Pendant, Heart Lock w/ Key, Zirconia, 3 Micron Gold Plating;This pendant represents a cute heart-shaped lock with a key. The zirconia crystal adds an elegant touch to the pendant and at the same time makes it a gift that will be highly appreciated for sure!;Anhänger Herz Schloss vergoldet 3 Micron;Schloss mit Schlüssel, Schloss in Herzform mit einem Zirkonia im Schlüsselloch
30252;Pendant, Dove of Peace, Zirconia, 3 Micron Gold Plating;This dove pendant can be a symbol for a peaceful mentality or a likeable person. The pendant is partly studded with zirconia crystals and looks therefore elengant and fashionable.;Anhänger Taube vergoldet 3 Micron;ähnlich einer Friedenstaube, Flügel durchbrochen, Bauch mit Zirkonias besetzt
30253;Pendant, Heart with Zirconia, 3 Micron Gold Plating;This heart pendant has an elegant, rounded design. The zirconia crystals will shine out anywhere you go and the pendant will quickly be one of your most favourite accessories to wear!;Anhänger Herz vergoldet 3 Micron;Herz mit Zirkonias, mit 2 versteckten Durchlaufösen auf der Rückseite
30254;Pendant, Lizard with Zirconia, 3 Micron Gold Plating;This lizard has a great design and its back is studded with zirconia crystals. The lizard corresponds with the contemporary fashion and can therefore be a nice gift for birthdays or christmas.;Anhänger Lurch vergoldet 3 Micron;ähnlich einem Salamandertier, mit vielen Zirkonias verziert
30255;Pendant, Highheel with Zirconia, 3 Micron Gold Plating;This pendant represents a dream of every woman. A golden highheel, studded with zirconia crystals. A pendant that represents fashion of highest degree.;Anhänger Damenschuh vergoldet 3 Micron;Highheels, bicolor, Anhängeröse und Riemen auf dem Spann rhodiniert und mit Zirkonias verziert
30256;Pendant, Cross with Zirconia, 3 Micron Gold Plating;This cross pendant looks fashionable and elegant with the studding of zirconia crystals all over the jewellery piece. The pendant is of high quality and of religious meaningfulness.;Anhänger Kreuz Zirkonia vergoldet;
30257;Hoop Earrings, 3 Micron Gold Plating;This pair of hoop earrings has a fine design of a pattern, which make the pair stand out from any other classic pair of hoop earrings.;Creole mit Muster vergoldet 3 Micron;-
30258;Pendant, Dolphins with Zirconia, 3 Micron Gold Plating;Who doesn't like dolphins? As beautiful as the animals are themselves is this pendant. The zirconia crystals add the elegance and grace that these marine mammels represent in the water as well.;Anhänger Delfinpaar vergoldet 3 Micron;mit 3 Zirkonias
30259;Pendant, Clover, 3 Micron Gold Plating;This clover leaf has a well polished surface and can be a gift to somebody special, since it is commonly seen as a lucky charm. A great accessory at all times.;Anhänger Kleeblatt vergoldet 3 Micron;vierblättriges Kleeblatt, mit fester Öse 17x11mm
30260;Pendant, Locket, Floral Design, 3 Micron Gold Plating;This locket pendant is a wonderful accessory that can be given away as a personalized gift, since a small picture can be added to the inside. The outside of the locket has a floral design which looks elegant and sophisticated!;Anhänger Medaillon vergoldet 3 Micron;Medaillon zum Öffnen, beidseitig mit Muster
30261;Pendant, Cross, 3 Micron Gold Plating;This cross pendant has a timeless design, that will make it one of the long lasting jewellery pieces in your jewellery case. Great quality and sophisticated polish.;Anhänger Kreuz vergoldet 3 Micron;
30262;Stud Earrings, Two Stars with Zirconia, 3 Micron Gold Plating;This pair of stud earrings has a design of two overlapping stars. The small star on top is studded with zirconia crystals, which make the jewellery pair eyecatching and fashionable!;Stecker Stern doppelt vergoldet 3 Micron;über dem großen Stern hängt ein kleiner Stern mit Zirkonias und ist beweglich
